📺通知📺,#genre# 
CCTV-11戏曲,http://live.aishang.ctlcdn.com/00000110240328_1/playlist.m3u8?CONTENTID=00000110240328_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV-12社会与法,http://live.aishang.ctlcdn.com/00000110240252_1/playlist.m3u8?CONTENTID=00000110240252_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV-13新闻,http://live.aishang.ctlcdn.com/00000110240502_1/playlist.m3u8?CONTENTID=00000110240502_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV-14少儿,htAtp://live.aishang.ctlcdn.com/00000110240253_1/playlist.m3u8?CONTENTID=00000110240253_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV-15音乐,http://live.aishang.ctlcdn.com/00000110240329_1/playlist.m3u8?CONTENTID=00000110240329_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV-16奥林匹克,http://live.aishang.ctlcdn.com/00000110240389_1/playlist.m3u8?CONTENTID=00000110240389_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV-16奥林匹克,http://live.aishang.ctlcdn.com/00000110240388_1/playlist.m3u8?CONTENTID=00000110240388_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV-16奥林匹克,http://live.aishang.ctlcdn.com/00000110240349_1/playlist.m3u8?CONTENTID=00000110240349_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
CCTV-17农业农村,http://live.aishang.ctlcdn.com/00000110240326_1/playlist.m3u8?CONTENTID=00000110240326_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR

CCTV-1综合,http://117.169.121.162:6610/PLTV/88888910/224/3221225618/index.m3u8
CCTV-1综合,http://117.169.121.162:6610/PLTV/88888910/224/3221225642/index.m3u8
CCTV-2财经,http://117.169.121.162:6610/PLTV/88888910/224/3221225619/index.m3u8
CCTV-2财经,http://117.169.121.162:6610/PLTV/88888910/224/3221225643/index.m3u8
CCTV-3综艺,http://117.169.121.162:6610/PLTV/88888910/224/3221225647/index.m3u8
CCTV-3综艺,http://117.169.121.162:6610/PLTV/88888910/224/3221225634/index.m3u8
CCTV-4中文国际,http://117.169.121.162:6610/PLTV/88888910/224/3221225621/index.m3u8
CCTV-5体育,http://117.169.121.162:6610/PLTV/88888910/224/3221225633/index.m3u8
CCTV-5+体育赛事,http://117.169.121.162:6610/PLTV/88888910/224/3221225649/index.m3u8
CCTV-5+体育赛事,http://117.169.121.162:6610/PLTV/88888910/224/3221225706/index.m3u8
CCTV-6电影,http://117.169.121.162:6610/PLTV/88888910/224/3221225650/index.m3u8
CCTV-6电影,http://117.169.121.162:6610/PLTV/88888910/224/3221225632/index.m3u8
CCTV-7国防军事,http://117.169.121.162:6610/PLTV/88888910/224/3221225624/index.m3u8
CCTV-7国防军事,http://117.169.121.162:6610/PLTV/88888910/224/3221225644/index.m3u8
CCTV-8电视剧,http://117.169.121.162:6610/PLTV/88888910/224/3221225635/index.m3u8
CCTV-8电视剧,http://117.169.121.162:6610/PLTV/88888910/224/3221225631/index.m3u8
CCTV-9纪录,http://117.169.121.162:6610/PLTV/88888910/224/3221225626/index.m3u8
CCTV-9纪录,http://117.169.121.162:6610/PLTV/88888910/224/3221225646/index.m3u8
CCTV-10科教,http://117.169.121.162:6610/PLTV/88888910/224/3221225627/index.m3u8
CCTV-10科教,http://117.169.121.162:6610/PLTV/88888910/224/3221225636/index.m3u8
CCTV-11戏曲,http://117.169.121.162:6610/PLTV/88888910/224/3221225628/index.m3u8
CCTV-12社会与法,http://117.169.121.162:6610/PLTV/88888910/224/3221225629/index.m3u8
CCTV-12社会与法,http://117.169.121.162:6610/PLTV/88888910/224/3221225637/index.m3u8
CCTV-13新闻,http://117.169.121.162:6610/PLTV/88888910/224/3221225638/index.m3u8
CCTV-14少儿,http://117.169.121.162:6610/PLTV/88888910/224/3221225639/index.m3u8
CCTV-14少儿,http://117.169.121.162:6610/PLTV/88888910/224/3221225640/index.m3u8
CCTV-15音乐,http://117.169.121.162:6610/PLTV/88888910/224/3221225641/index.m3u8
CCTV-17农业农村,http://117.169.121.162:6610/PLTV/88888910/224/3221225908/index.m3u8

CCTV-1综合,http://39.134.115.163:8080/TVOD/88888910/224/3221225642/index.m3u8
CCTV-2财经,http://39.134.115.163:8080/TVOD/88888910/224/3221225619/index.m3u8
CCTV-3综艺,http://39.134.115.163:8080/TVOD/88888910/224/3221225647/index.m3u8
CCTV-4中文国际,http://39.134.115.163:8080/TVOD/88888910/224/3221225621/index.m3u8
CCTV-5体育,http://39.134.115.163:8080/TVOD/88888910/224/3221225633/index.m3u8
CCTV-6电影,http://39.134.115.163:8080/TVOD/88888910/224/3221225649/index.m3u8
CCTV-7国防军事,http://39.134.115.163:8080/TVOD/88888910/224/3221225650/index.m3u8
CCTV-8电视剧,http://39.134.115.163:8080/TVOD/88888910/224/3221225624/index.m3u8
CCTV-9纪录,http://39.134.115.163:8080/TVOD/88888910/224/3221225635/index.m3u8
CCTV-10科教,http://39.134.115.163:8080/TVOD/88888910/224/3221225626/index.m3u8
CCTV-11戏曲,http://39.134.115.163:8080/TVOD/88888910/224/3221225627/index.m3u8
CCTV-12社会与法,http://39.134.115.163:8080/TVOD/88888910/224/3221225628/index.m3u8
CCTV-13新闻,http://39.134.115.163:8080/TVOD/88888910/224/3221225629/index.m3u8
CCTV-14少儿,http://39.134.115.163:8080/TVOD/88888910/224/3221225638/index.m3u8
CCTV-15音乐,http://39.134.115.163:8080/TVOD/88888910/224/3221225639/index.m3u8
CCTV-16奥林匹克,http://39.134.115.163:8080/TVOD/88888910/224/3221225641/index.m3u8
CCTV-17农业农村,http://39.134.115.163:8080/TVOD/88888910/224/3221225908/index.m3u8
CCTV-1综合,http://39.134.115.163:8080/TVOD/88888910/224/3221225618/index.m3u8
CCTV-2财经,http://39.134.115.163:8080/TVOD/88888910/224/3221225643/index.m3u8
CCTV-3综艺,http://39.134.115.163:8080/TVOD/88888910/224/3221225634/index.m3u8
CCTV-5体育,http://39.134.115.163:8080/TVOD/88888910/224/3221225648/index.m3u8
CCTV-5+体育赛事,http://39.134.115.163:8080/TVOD/88888910/224/3221225706/index.m3u8
CCTV-6电影,http://39.134.115.163:8080/TVOD/88888910/224/3221225632/index.m3u8
CCTV-7国防军事,http://39.134.115.163:8080/TVOD/88888910/224/3221225644/index.m3u8
CCTV-8电视剧,http://39.134.115.163:8080/TVOD/88888910/224/3221225631/index.m3u8
CCTV-9纪录,http://39.134.115.163:8080/TVOD/88888910/224/3221225646/index.m3u8
CCTV-10科教,http://39.134.115.163:8080/TVOD/88888910/224/3221225636/index.m3u8
CCTV-12社会与法,http://39.134.115.163:8080/TVOD/88888910/224/3221225637/index.m3u8
CCTV-14少儿,http://39.134.115.163:8080/TVOD/88888910/224/3221225640/index.m3u8

CCTV-1综合,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8?
CCTV-1综合,http://223.95.111.98:5555/newlive/live/hls/1/live.m3u8
CCTV-1综合,http://218.29.55.44:808/hls/1/index.m3u8
CCTV-1综合,http://a.xttv.top/xttv/27f43e697655f4d44c62d7f4d32fcctv.m3u8

CCTV-2财经,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8?
CCTV-2财经,http://39.184.224.99:9080/newlive/live/hls/2/live.m3u8
CCTV-2财经,http://218.29.55.44:808/hls/2/index.m3u8
CCTV-2财经,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8?
CCTV-2财经,http://1.195.111.251:11190/tsfile/live/0002_1.m3u8
CCTV-2财经,http://39.135.138.59:18890/PLTV/88888910/224/3221225619/index.m3u8
CCTV-2财经,http://cm.wshls.homecdn.com/live/11ecc.m3u8

CCTV3 综艺,http://39.184.224.99:9080/newlive/live/hls/3/live.m3u8
CCTV3 综艺,http://39.184.224.99:9080/newlive/live/hls/3/live.m3u8
CCTV3 综艺,http://218.29.55.44:808/hls/3/index.m3u8

CCTV-4中文国际,http://39.184.224.99:9080/newlive/live/hls/4/live.m3u8
CCTV-4中文国际,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8?
CCTV-4中文国际,http://218.29.55.44:808/hls/4/index.m3u8

CCTV-5体育,http://39.184.224.99:9080/newlive/live/hls/5/live.m3u8
CCTV-5体育,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV-5体育,http://218.29.55.44:808/hls/5/index.m3u8
CCTV-5体育,https://cctvwbndks.v.kcdnvip.com/cctvwbnd/cctv5_2/index.m3u8
CCTV-5体育,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8

CCTV-5+体育赛事,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225761/index.m3u8?
CCTV-5+体育赛事,http://39.135.138.58:18890/PLTV/88888888/224/3221225649/index.m3u8
CCTV-5+体育赛事,http://39.135.138.58:18890/PLTV/88888888/224/3221225706/index.m3u8
CCTV-5+体育赛事,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225649/index.m3u8

CCTV-6电影,http://39.184.224.99:9080/newlive/live/hls/6/live.m3u8
CCTV-6电影,http://218.29.55.44:808/hls/6/index.m3u8

CCTV-7国防军事,http://39.184.224.99:9080/newlive/live/hls/7/live.m3u8
CCTV-7国防军事,http://218.29.55.44:808/hls/7/index.m3u8

CCTV-8电视剧,http://39.184.224.99:9080/newlive/live/hls/8/live.m3u8
CCTV-8电视剧,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8?
CCTV-8电视剧,http://218.29.55.44:808/hls/8/index.m3u8

CCTV-9纪录,http://39.184.224.99:9080/newlive/live/hls/9/live.m3u8
CCTV-9纪录,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8?
CCTV-9纪录,http://218.29.55.44:808/hls/9/index.m3u8

CCTV-10科教,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8?
CCTV-10科教,http://218.29.55.44:808/hls/10/index.m3u8
CCTV-10科教,http://39.184.224.99:9080/newlive/live/hls/10/live.m3u8
CCTV-10科教,http://39.135.138.58:18890/PLTV/88888888/224/3221225627/index.m3u8$超清1080P
CCTV-10科教,http://39.135.138.59:18890/PLTV/88888910/224/3221225627/index.m3u8
CCTV-10科教,http://39.135.138.58:18890/PLTV/88888888/224/3221225627/index.m3u8
CCTV-10科教,http://39.135.138.58:18890/PLTV/88888888/224/3221225636/index.m3u8

CCTV-11戏曲,http://39.184.224.99:9080/newlive/live/hls/11/live.m3u8
CCTV-11戏曲,http://218.29.55.44:808/hls/11/index.m3u8

CCTV-12社会与法,http://39.184.224.99:9080/newlive/live/hls/12/live.m3u8
CCTV-12社会与法,http://218.29.55.44:808/hls/12/index.m3u8

CCTV-13新闻,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8?
CCTV-13新闻,http://223.95.111.98:5555/newlive/live/hls/13/live.m3u8
CCTV-13新闻,http://218.29.55.44:808/hls/13/index.m3u8
CCTV-13新闻,http://cctvwbndali.v.myalicdn.com/cctvwbnd/cctv13_2/index.m3u8

CCTV-14少儿,http://39.184.224.99:9080/newlive/live/hls/14/live.m3u8
CCTV-14少儿,http://218.29.55.44:808/hls/14/index.m3u8

CCTV-15音乐,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8?
CCTV-15音乐,http://218.29.55.44:808/hls/24/index.m3u8

CCTV-16奥林匹克,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8?
CCTV-16奥林匹克,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv16/1.m3u8
CCTV-16奥林匹克,http://117.169.124.149:8080/live/HD-4000k-1080P-cctv16/1.m3u8

CCTV-17农业农村,http://39.184.224.99:9080/newlive/live/hls/17/live.m3u8

CCTV-1综合,http://39.134.115.163:8080/PLTV/88888910/224/3221225618/index.m3u8
CCTV-1综合,http://39.134.115.163:8080/PLTV/88888910/224/3221226221/index.m3u8
CCTV-1综合,http://39.134.115.163:8080/PLTV/88888910/224/3221225918/index.m3u8
CCTV-1综合,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225618/index.m3u8
CCTV-1综合,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225918/index.m3u8
CCTV-1综合,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225762/index.m3u8
CCTV-1综合,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225642/index.m3u8
CCTV-1综合,http://39.135.138.59:18890/PLTV/88888910/224/3221225618/index.m3u8
CCTV-1综合,http://39.135.138.59:18890/PLTV/88888910/224/3221225918/index.m3u8
CCTV-1综合,http://39.135.138.59:18890/PLTV/88888910/224/3221225642/index.m3u8
CCTV-2财经,http://39.135.138.59:18890/PLTV/88888910/224/3221225619/index.m3u8
CCTV-2财经,http://39.135.138.59:18890/PLTV/88888910/224/3221225643/index.m3u8
CCTV-2财经,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225619/index.m3u8
CCTV-2财经,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225643/index.m3u8
CCTV-3综艺,http://39.135.138.59:18890/PLTV/88888910/224/3221225647/index.m3u8
CCTV-3综艺,http://39.135.138.59:18890/PLTV/88888910/224/3221225634/index.m3u8
CCTV-3综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225647/index.m3u8
CCTV-3综艺,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225634/index.m3u8
CCTV-4中文国际,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225621/index.m3u8
CCTV-4中文国际,http://39.135.138.59:18890/PLTV/88888910/224/3221225621/index.m3u8
CCTV-5体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV-5体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225751/index.m3u8
CCTV-5体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225752/index.m3u8
CCTV-5体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225753/index.m3u8
CCTV-5体育,http://39.135.138.59:18890/PLTV/88888910/224/3221225754/index.m3u8
CCTV-5+体育赛事,http://39.135.138.59:18890/PLTV/88888910/224/3221225649/index.m3u8
CCTV-5+体育赛事,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225649/index.m3u8
CCTV-6电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225632/index.m3u8
CCTV-6电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225650/index.m3u8
CCTV-6电影,http://39.135.138.59:18890/PLTV/88888910/224/3221225632/index.m3u8
CCTV-6电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225650/index.m3u8
CCTV-7国防军事,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225624/index.m3u8
CCTV-7国防军事,http://39.135.138.59:18890/PLTV/88888910/224/3221225624/index.m3u8
CCTV-7国防军事,http://39.135.138.59:18890/PLTV/88888910/224/3221225644/index.m3u8
CCTV-7国防军事,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225644/index.m3u8
CCTV-8电视剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225631/index.m3u8
CCTV-8电视剧,http://39.135.138.59:18890/PLTV/88888910/224/3221225635/index.m3u8
CCTV-8电视剧,http://39.135.138.59:18890/PLTV/88888910/224/3221225631/index.m3u8
CCTV-8电视剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225635/index.m3u8
CCTV-9纪录,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225646/index.m3u8
CCTV-9纪录,http://39.135.138.59:18890/PLTV/88888910/224/3221225626/index.m3u8
CCTV-9纪录,http://39.135.138.59:18890/PLTV/88888910/224/3221225646/index.m3u8
CCTV-10科教,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225636/index.m3u8
CCTV-10科教,http://39.135.138.59:18890/PLTV/88888910/224/3221225627/index.m3u8
CCTV-10科教,http://39.135.138.59:18890/PLTV/88888910/224/3221225636/index.m3u8
CCTV-10科教,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225627/index.m3u8
CCTV-11戏曲,http://39.135.138.59:18890/PLTV/88888910/224/3221225628/index.m3u8
CCTV-12社会与法,http://39.135.138.59:18890/PLTV/88888910/224/3221225629/index.m3u8
CCTV-12社会与法,http://39.135.138.59:18890/PLTV/88888910/224/3221225637/index.m3u8
CCTV-12社会与法,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225637/index.m3u8
CCTV-13新闻,http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV-14少儿,http://39.135.138.59:18890/PLTV/88888910/224/3221225639/index.m3u8
CCTV-14少儿,http://39.135.138.59:18890/PLTV/88888910/224/3221225640/index.m3u8
CCTV-14少儿,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225640/index.m3u8
CCTV-15音乐,http://39.135.138.59:18890/PLTV/88888910/224/3221225641/index.m3u8
CCTV-15音乐,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225641/index.m3u8
CCTV-16奥林匹克,http://39.134.115.163:8080/PLTV/88888910/224/3221226230/index.m3u8
CCTV-16奥林匹克,http://39.134.115.163:8080/PLTV/88888910/224/3221226233/index.m3u8
CCTV-17农业,http://39.134.115.163:8080/PLTV/88888910/224/3221225909/index.m3u8
CCTV-17农业农村,http://39.135.138.59:18890/PLTV/88888910/224/3221225907/index.m3u8
CCTV-17农业农村,http://39.135.138.59:18890/PLTV/88888910/224/3221225908/index.m3u8
CCTV-17农业农村,http://39.135.138.59:18890/PLTV/88888910/224/3221225909/index.m3u8
CCTV-17农业农村,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225907/index.m3u8
CCTV-17农业农村,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225909/index.m3u8
CCTV-17农业农村,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225908/index.m3u8
CCTV风云足球,http://42.176.185.28:9901/tsfile/live/1017_1.m3u8
CCTV风云音乐,http://42.176.185.28:9901/tsfile/live/1024_1.m3u8
CCTV风云剧场,http://42.176.185.28:9901/tsfile/live/1030_1.m3u8
CCTV央视文化精品,http://42.176.185.28:9901/tsfile/live/1028_1.m3u8
CCTV兵器科技,http://42.176.185.28:9901/tsfile/live/1034_1.m3u8
CCTV世界地理,http://42.176.185.28:9901/tsfile/live/1037_1.m3u8
中国气象,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
新华社中文台,http://39.135.138.59:18890/PLTV/88888910/224/3221225694/index.m3u8
新华社英文台,http://39.135.138.59:18890/PLTV/88888910/224/3221225693/index.m3u8
新华社英文台,http://source07.v.news.cn/live/CNC_EN/playlist.m3u8
CGTN阿拉伯语,http://livear.cgtn.com/1000a/prog_index.m3u8
CGTN西班牙语,http://livees.cgtn.com/1000e/prog_index.m3u8
CHC动作电影,http://223.151.51.27:85/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
221226465/index.m3u8
CHC高清电影,http://223.151.51.27:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CHC高清电影,http://222.132.191.125:9901/tsfile/live/1010_1.m3u8
CHC家庭影院,http://222.132.191.125:9901/tsfile/live/1008_1.m3u8
兵器科技,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226975/index.m3u8
怀旧剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226972/index.m3u8
世界地理,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226947/index.m3u8
文化精品,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226981/index.m3u8
央视台球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
央视高网,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226978/index.m3u8
风云剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226950/index.m3u8
风云音乐,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226953/index.m3u8
第一剧场,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
女性时尚,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226969/index.m3u8
风云足球,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
电视指南,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226987/index.m3u8
CETV-1,http://txycetvbl.centv.cn/cetv1/ypd.m3u8
CETV-2,http://txycetvbl.centv.cn/cetv2/2020tsytk.m3u8
CETV-3,http://txycetvbl.centv.cn/cetv3/bjdm.m3u8
CETV-4,http://txycetvbl.centv.cn/cetv4/zjpd.m3u8
CETV-1,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227067/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
CETV-2,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227206/index.m3u8?CETV4,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227050/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178

卫视频道,#genre#
安徽卫视,http://113.62.253.22/live.aishang.ctlcdn.com/00000110240256_1/playlist.m3u8?CONTENTID=00000110240256_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR
